DimItemDWK,ItemID,ItemName,ItemDescription,SKU,ItemType,ItemCost,ItemPrice,IsCurrent,DeletedRecordFlag,DWStartDate,DWEndDate
597,-2583,IL_COOK CO_LYONS_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
598,-2584,IL_COOK CO_MARKHAM_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
599,-2585,IL_COOK CO_MAYWOOD_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
600,-2586,IL_COOK CO_MC COOK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
609,-2620,IL_COOK CO_RIVERDALE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
610,-2621,IL_COOK CO_RIVERSIDE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
612,-2623,IL_COOK CO_ROLLING MEADOWS_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
638,-1476,CA_CONTRA COSTA CO_HERCULES_EMAN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
640,-1478,CA_CONTRA COSTA CO_ORINDA_EMAN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
691,-714,AR_IZARD CO_MELBOURNE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
720,-1578,CA_RIVERSIDE CO_COACHELLA_EMBA,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
721,-1579,CA_RIVERSIDE CO_PALM SPRINGS_EMBA,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
786,-2571,IL_COOK CO_IRVING PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
788,-2573,IL_COOK CO_JEFFERSON PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
791,-2576,IL_COOK CO_LA GRANGE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
846,-2550,IL_COOK CO_FOREST PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
958,-710,AR_IZARD CO_CALICO ROCK,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1003,-2618,IL_COOK CO_RIVER FOREST_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1285,-2886,IL_MACON CO_DECATUR,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1288,-2560,IL_COOK CO_HARVEY_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1289,-1594,CA_SAN DIEGO CO_NATIONAL CITY_EMBD,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1293,-1598,CA_SAN JOAQUIN CO_LATHROP_EMBF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1294,-1641,CA_SONOMA CO_SEBASTOPOL_EGQK,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1311,-634,AR_CRAIGHEAD CO_JONESBORO,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1324,-2535,IL_COOK CO_DEERFIELD_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1325,-2536,IL_COOK CO_DES PLAINES_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1336,-2817,IL_CHAMPAIGN CO_CHAMPAIGN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1338,-2819,IL_CHAMPAIGN CO_RANTOUL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1341,-927,AR_BENTON,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1342,-1533,CA_MARIN CO_NOVATO_EGQL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1343,-1534,CA_MARIN CO_SAN ANSELMO_EGQL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1370,-1532,CA_MARIN CO_LARKSPUR_EGQL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1428,-1536,CA_MARIN CO_SAUSALITO_EGQL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1461,-2854,IL_JERSEY CO_ELSAH,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1475,-2643,IL_COOK CO_WILLOW SPRINGS_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1476,-2644,IL_COOK CO_WILMETTE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1478,-2646,IL_COOK CO_WORTH_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1479,-2647,IL_COOK CO_AQOF_EHBF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1586,-1473,CA_CONTRA COSTA CO_ANTIOCH_EMAN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1587,-1474,CA_CONTRA COSTA CO_CONCORD_EMAN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1639,-2545,IL_COOK CO_ELMWOOD PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1642,-2548,IL_COOK CO_EVANSTON_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1683,-2649,IL_COOK CO_AQOF_EIQS,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1714,-2589,IL_COOK CO_MIDLOTHIAN_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1716,-2591,IL_COOK CO_MORTON GROVE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1717,-2592,IL_COOK CO_MOUNT GREENWOOD_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1718,-2593,IL_COOK CO_MOUNT PROSPECT_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1875,-2526,IL_COOK CO_CHICAGO RIDGE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1889,-699,AR_HOT SPRING CO_MALVERN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1890,-700,AR_HOT SPRING CO_PERLA,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1894,-762,AR_LOGAN CO_PARIS,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1979,-1572,CA_ORANGE CO_STANTON_EMAZ,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2062,-608,AR_CLARK CO_GUM SPRINGS,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2250,-907,AR_WHITE CO_BEEBE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2429,-1496,CA_HUMBOLDT CO_RIO DELL_EMBR,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2438,-2517,IL_COOK CO_BROOKFIELD_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2439,-2518,IL_COOK CO_BUFFALO GROVE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2441,-2520,IL_COOK CO_BURNHAM_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2443,-2522,IL_COOK CO_CALUMET CITY_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2444,-2523,IL_COOK CO_CALUMET PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2445,-2524,IL_COOK CO_CHICAGO HEIGHTS_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2492,-2857,IL_JERSEY CO_EIJT,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2536,-595,AR_CARROLL CO_BERRYVILLE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2553,-676,AR_FRANKLIN CO_OZARK,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2600,-2696,IL_EAST DUNDEE CHRISTINA BD_ARXL_EIJX,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2729,-1525,CA_LOS ANGELES CO_EMAR_0,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2730,-1526,CA_LOS ANGELES CO_EMAR_1,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2755,-673,AR_FRANKLIN CO_ALTUS,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2782,-1527,CA_LOS ANGELES CO_EMAR_2,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2783,-1528,CA_LOS ANGELES CO_EMAR,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2784,-1530,CA_MARIN CO_CORTE MADERA_EGQL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2785,-1531,CA_MARIN CO_FAIRFAX_EGQL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2836,-664,AR_DREW CO,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2840,-667,AR_FAULKNER CO_GREENBRIER,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2842,-669,AR_FAULKNER CO_MAYFLOWER,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2862,-2695,IL_CARPENTERSVILLE_ARXL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
2903,-2724,IL_LONG GROVE RTE 83 BD_ASES_EICF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3012,-592,AR_CALHOUN CO_THORNTON,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3060,-674,AR_FRANKLIN CO_BRANCH,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3071,-552,AR_ASHLEY CO_FOUNTAIN HILL,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3072,-553,AR_ASHLEY CO_HAMBURG,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3073,-554,AR_ASHLEY CO_PORTLAND,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3578,-2588,IL_COOK CO_MERRIONETTE PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3667,-2506,IL_COOK CO_ARLINGTON HEIGHTS_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3689,-2596,IL_COOK CO_NORTH RIVERSIDE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3761,-919,AR_YELL CO_DANVILLE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3783,-832,AR_POPE CO_POTTSVILLE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3784,-833,AR_POPE CO_RUSSELLVILLE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3786,-835,AR_PRAIRIE CO_DES ARC,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3811,-2600,IL_COOK CO_NORTHLAKE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3923,-908,AR_WHITE CO_MC RAE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3924,-909,AR_WHITE CO_PANGBURN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3981,-2513,IL_COOK CO_BERKELEY_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3982,-2514,IL_COOK CO_BERWYN_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3983,-2515,IL_COOK CO_BRIDGEVIEW_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
3984,-2516,IL_COOK CO_BROADVIEW_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4093,-807,AR_PERRY CO,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4108,-2634,IL_COOK CO_STICKNEY_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4209,-2630,IL_COOK CO_SOUTH BARRINGTON_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4210,-2631,IL_COOK CO_SOUTH CHICAGO HEIGHTS_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4230,-2637,IL_COOK CO_STREAMWOOD_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4232,-677,AR_FRANKLIN CO_WIEDERKEHR VILLAGE,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4242,-2822,IL_CHAMPAIGN CO_URBANA,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4329,-2639,IL_COOK CO_UNIVERSITY PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4330,-2640,IL_COOK CO_WESTCHESTER_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4599,-841,AR_PULASKI CO_LITTLE ROCK,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4611,-1480,CA_CONTRA COSTA CO_PITTSBURG_EMAN,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4623,-879,AR_SHARP CO_HIGHLAND,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4637,-2551,IL_COOK CO_FOREST VIEW_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4639,-2553,IL_COOK CO_FRANKLIN PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4642,-2556,IL_COOK CO_GLENWOOD_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4647,-1577,CA_RIVERSIDE CO_CATHEDRAL CITY_EMBA,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4663,-606,AR_CLARK CO_ARKADELPHIA,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4806,-2562,IL_COOK CO_HAWTHORNE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4808,-2564,IL_COOK CO_HAZEL CREST_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4810,-2566,IL_COOK CO_HILLSIDE_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
4812,-2568,IL_COOK CO_HOFFMAN ESTATES_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5206,-713,AR_IZARD CO_HORSESHOE BEND,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5232,-2627,IL_COOK CO_SCHAUMBURG_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5235,-2648,IL_COOK CO_AQOF_EHBH,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5280,-2604,IL_COOK CO_OAK FOREST_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5282,-2864,IL_KENDALL CO_JOLIET,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5496,-2641,IL_COOK CO_WHEELING_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5561,-2570,IL_COOK CO_INDIAN HEAD PARK_AQOF,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5572,-1614,CA_SAN MATEO CO_EKDX,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
5600,-692,AR_GREENE CO_PARAGOULD,,,Sales Tax Group,,9,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
55,-1969,NY_AUBURN,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
57,-1971,NY_GLOVERSVILLE,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
58,-1972,NY_ITHACA,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
59,-1961,NY_TIOGA CO,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
60,-1973,NY_JOHNSTOWN,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
192,-1606,CA_SAN LUIS OBISPO CO_MORRO BAY,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
229,-1545,CA_MERCED CO_GUSTINE,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
230,-1546,CA_MERCED CO_LOS BANOS,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
233,-1602,CA_SAN JOAQUIN CO_EMBF,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
234,-1603,CA_SAN LUIS OBISPO CO_ARROYO GRANDE,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
279,-2803,IL_UNIVERSITY PARK_AUDY,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
588,-716,AR_IZARD CO_PINEVILLE,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
589,-2702,IL_GILBERTS_ARXL,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
590,-2703,IL_HOFFMAN ESTATES_ARXL,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
605,-2715,IL_DEERFIELD_ASES,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
606,-2716,IL_GURNEE_ASES,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
607,-2717,IL_HIGHLAND PARK_ASES,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
650,-2655,IL_DU PAGE CO_CAROL STREAM_ARAI,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
653,-2658,IL_DU PAGE CO_ELMHURST_ARAI,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
662,-1947,NY_ONONDAGA CO,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
677,-2909,IL_PEORIA CO_PEKIN,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
704,-2939,IL_TAZEWELL CO_WASHINGTON,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
722,-1580,CA_RIVERSIDE CO_EMBA,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
767,-1507,CA_LAKE CO_CLEARLAKE HIGHLANDS,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
817,-1508,CA_LAKE CO_CLEARLAKE PARK,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
818,-1509,CA_LAKE CO_CLEARLAKE,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
819,-1510,CA_LAKE CO_LAKEPORT,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
921,-1626,CA_SHASTA CO_ANDERSON,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
942,-2932,IL_STEPHENSON CO_FREEPORT,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
945,-2935,IL_TAZEWELL CO_EAST PEORIA,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
946,-2936,IL_TAZEWELL CO_PEKIN,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
959,-711,AR_IZARD CO_FRANKLIN,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
960,-1471,CA_COLUSA CO_WILLIAMS,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
968,-1932,NY_ESSEX CO,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
969,-1933,NY_FRANKLIN CO,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1031,-702,AR_HOT SPRING CO,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1059,-2676,IL_BATAVIA_ARAI,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1125,-614,AR_CLAY CO,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1171,-1116,ND_CROSBY,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1186,-2801,IL_SHOREWOOD_AUDY,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1228,-624,AR_COLUMBIA CO,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
1258,-715,AR_IZARD CO_OXFORD,,,Sales Tax Group,,8,1,0,"Friday, December 10, 2021","Friday, December 31, 9999"
